id,department,title,instructor,url,level,projects (no examples),image galleries,selected lecture notes,projects and examples,assignments (no solutions),selected video lectures,faculty introduction - video,class competition - video,assignments and solutions,exams and solutions,lecture notes,exams (no solutions),instructor insights,this course at mit,online textbooks,video lectures,demonstration - video,guest lecture - video,subtitles/transcript,images on flickr,special feature - video,field trip - video,tutorial - video,course publicity,recitation videos,audio lectures,selected audio lectures,guest lecture - audio,demonstration - audio,workshop video,special feature - audio,music - audio
16.895J_2fd,Science Technology And Society,Engineering Apollo: The Moon Project as a Complex System,Prof. David MindellDr. Laurence R. Young,"<a href=""http://ocw.mit.edu/courses/science-technology-and-society/sts-471j-engineering-apollo-the-moon-project-as-a-complex-system-spring-2007"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16.910J_323,Electrical Engineering And Computer Science,Introduction to Numerical Simulation (SMA 5211),Prof. Jacob WhiteProf. Jaime PeraireProf. Luca DanielProf. Nicholas HadjiconstantinouProf. Anthony T. Patera,"<a href=""http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-336j-introduction-to-numerical-simulation-sma-5211-fall-2003"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16.920J_264,Aeronautics And Astronautics,Numerical Methods for Partial Differential Equations (SMA 5212),Prof. Boo Cheong KhooProf. Jacob WhiteProf. Jaime PeraireProf. Anthony T. Patera,"<a href=""http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-920j-numerical-methods-for-partial-differential-equations-sma-5212-spring-2003"">Course Page</a>",Graduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16.940J_31,Mechanical Engineering,Computational Geometry,Prof. Nicholas PatrikalakisProf. Takashi Maekawa,"<a href=""http://ocw.mit.edu/courses/mechanical-engineering/2-158j-computational-geometry-spring-2003"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16.982_286,Aeronautics And Astronautics,Bio-Inspired Structures,Prof. Leo Daniel,"<a href=""http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-982-bio-inspired-structures-spring-2009"">Course Page</a>",Graduate,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.00_304,Anthropology,Introduction to Anthropology,Prof. Graham Jones,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-00-introduction-to-anthropology-spring-2013"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.114J_255,Music And Theater Arts,Black Matters: Introduction to Black Studies,Prof. Sandy AlexandreProf. Christopher CapozzolaProf. Thomas DeFrantz,"<a href=""http://ocw.mit.edu/courses/music-and-theater-arts/21m-630j-black-matters-introduction-to-black-studies-fall-2009"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.142_e7,Global Studies And Languages,Japanese Literature and Cinema,Prof. Ian Condry,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-065-japanese-literature-and-cinema-fall-2013"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.150_305,Anthropology,Teaching and Learning: Cross-Cultural Perspectives,Prof. Graham Jones,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-150-teaching-and-learning-cross-cultural-perspectives-fall-2014"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.212_296,Anthropology,"Myth, Ritual, and Symbolism",Prof. James Howe,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-212-myth-ritual-and-symbolism-spring-2004"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.215_3b0,Anthropology,"Disease and Health: Culture, Society, and Ethics",Prof. Jean Jackson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-215-disease-and-health-culture-society-and-ethics-spring-2012"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.217_268,Anthropology,Anthropology of War and Peace,Prof. Hugh Gusterson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-217-anthropology-of-war-and-peace-fall-2004"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.218J_33e,Anthropology,Identity and Difference,Prof. Jean Jackson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-218j-identity-and-difference-spring-2010"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.219_28b,Anthropology,Law and Society,Prof. Susan S. Silbey,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-219-law-and-society-spring-2003"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.226_1c,Anthropology,Ethnic and National Identity,Prof. Jean Jackson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-226-ethnic-and-national-identity-fall-2011"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.230J_189,Anthropology,The Contemporary American Family,Prof. Jean Jackson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-230j-the-contemporary-american-family-spring-2004"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.231J_1ec,Anthropology,"Gender, Sexuality, and Society",Prof. Heather Paxson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-231j-gender-sexuality-and-society-spring-2006"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.232J_1d1,Anthropology,"Rethinking the Family, Sex, and Gender",Prof. Heather Paxson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-232j-rethinking-the-family-sex-and-gender-fall-2010"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.240_1ca,Anthropology,Race and Science,Prof. Stefan Helmreich,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-240-race-and-science-spring-2004"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.245J_32a,Anthropology,"Power: Interpersonal, Organizational and Global Dimensions",Prof. Susan S. Silbey,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-245j-power-interpersonal-organizational-and-global-dimensions-fall-2005"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.260_fb,Anthropology,"Culture, Embodiment and the Senses",Prof. Erica James,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-260-culture-embodiment-and-the-senses-fall-2005"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.265_36d,Anthropology,Food and Culture,Prof. Heather Paxson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-265-food-and-culture-spring-2011"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.270_247,Anthropology,Anthropology Through Speculative Fiction,Prof. Erica JamesProf. Stefan Helmreich,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-270-anthropology-through-speculative-fiction-fall-2009"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.319_31f,Science Technology And Society,History and Anthropology of Medicine and Biology,Prof. Stefan HelmreichProf. David Jones,"<a href=""http://ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.341J_1b2,Sloan School Of Management,"Energy Decisions, Markets, and Policies",Prof. Richard Schmalensee,"<a href=""http://ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.344J_138,Science Technology And Society,"Drugs, Politics, and Culture",Prof. Hugh Gusterson,"<a href=""http://ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.348_294,Anthropology,Photography and Truth,Prof. James Howe,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-348-photography-and-truth-spring-2008"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.350J_221,Anthropology,Cultures of Computing,Prof. Stefan Helmreich,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.360J_386,Anthropology,The Anthropology of Sound,Prof. Stefan Helmreich,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.430J_2e1,Political Science,Introduction to Latin American Studies (Fall 2006),Prof. Chappell Lawson,"<a href=""http://ocw.mit.edu/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
21A.441_19d,Anthropology,The Conquest of America,Prof. James Howe,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-441-the-conquest-of-america-spring-2004"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.445J_30d,Anthropology,Slavery and Human Trafficking in the 21st Century,Mitali Thakor,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.453_1aa,Anthropology,Anthropology of the Middle East,Prof. Susan Slyomovics,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-453-anthropology-of-the-middle-east-spring-2004"">Course Page</a>",Undergraduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
21A.460J_333,Anthropology,"Medicine, Religion and Politics in Africa and the African Diaspora",Prof. Erica James,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-460j-medicine-religion-and-politics-in-africa-and-the-african-diaspora-spring-2005"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.461_a3,Anthropology,What is Capitalism?,Prof. Christine Walley,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-461-what-is-capitalism-fall-2013"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.470J_18a,Anthropology,Gender and Representation of Asian Women,Prof. Manduhai Buyandelger,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-470j-gender-and-representation-of-asian-women-spring-2010"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.501J_3,Anthropology,"Art, Craft, Science",Prof. Heather Paxson,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-501j-art-craft-science-spring-2013"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.506_7f,Anthropology,The Business of Politics: A View of Latin America,Maria Vidart-Delgado,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-506-the-business-of-politics-a-view-of-latin-america-spring-2014"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21A.550J_4,Anthropology,DV Lab: Documenting Science Through Video and New Media,Prof. Christine Walley Chris Boebel,"<a href=""http://ocw.mit.edu/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012"">Course Page</a>",Undergraduate,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.001J_372,Architecture,CityScope: New Orleans,Cherie Miot AbbanatProf. J. Phillip ThompsonProf. John Fernandez,"<a href=""http://ocw.mit.edu/courses/architecture/4-001j-cityscope-new-orleans-spring-2007"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.101_330,Architecture,Experiencing Architecture Studio,Prof. William Hubbard,"<a href=""http://ocw.mit.edu/courses/architecture/4-101-experiencing-architecture-studio-spring-2003"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.104_3ce,Architecture,Architecture Studio: Intentions,Prof. Joel Turkel,"<a href=""http://ocw.mit.edu/courses/architecture/4-104-architecture-studio-intentions-spring-2005"">Course Page</a>",Undergraduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.104_18b,Architecture,Architectural Design: Intentions,Prof. Paul Lukez,"<a href=""http://ocw.mit.edu/courses/architecture/4-104-architectural-design-intentions-spring-2004"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.110J_296,Architecture,"Design Across Scales, Disciplines and Problem Contexts",Prof. Meejin YoonProf. Neri Oxman,"<a href=""http://ocw.mit.edu/courses/architecture/4-110j-design-across-scales-disciplines-and-problem-contexts-spring-2013"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.111_357,Architecture,Introduction to Architecture & Environmental Design,Lorena Bello Gomez,"<a href=""http://ocw.mit.edu/courses/architecture/4-111-introduction-to-architecture-environmental-design-spring-2014"">Course Page</a>",Undergraduate,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.112_3b6,Architecture,Architecture Design Fundamentals I: Nano-Machines,Skylar Tibbits,"<a href=""http://ocw.mit.edu/courses/architecture/4-112-architecture-design-fundamentals-i-nano-machines-fall-2012"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.125_1e4,Architecture,Architecture Studio: Building in Landscapes (Fall 2002),Prof. Jan Wampler,"<a href=""http://ocw.mit.edu/courses/architecture/4-125-architecture-studio-building-in-landscapes-fall-2002"">Course Page</a>",Undergraduate,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.125A_169,Architecture,Architecture Studio: Building in Landscapes (Fall 2005),Prof. Alan Joslin,"<a href=""http://ocw.mit.edu/courses/architecture/4-125a-architecture-studio-building-in-landscapes-fall-2005"">Course Page</a>",Undergraduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.125B_232,Architecture,Architecture Studio: Building in Landscapes (Fall 2005),Prof. Jan Wampler,"<a href=""http://ocw.mit.edu/courses/architecture/4-125b-architecture-studio-building-in-landscapes-fall-2005"">Course Page</a>",Undergraduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.170_1a,Architecture,Ecuador Workshop,Prof. Jan Wampler,"<a href=""http://ocw.mit.edu/courses/architecture/4-170-ecuador-workshop-fall-2006"">Course Page</a>",Undergraduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.191_ca,Architecture,Introduction to Integrated Design,Prof. Angela Watson,"<a href=""http://ocw.mit.edu/courses/architecture/4-191-introduction-to-integrated-design-fall-2006"">Course Page</a>",Undergraduate,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
4.205_394,Architecture,Analysis of Contemporary Architecture,Mr. Dan Cheng-ta Chen,"<a href=""http://ocw.mit.edu/courses/architecture/4-205-analysis-of-contemporary-architecture-fall-2009"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.211J_3c0,Urban Studies And Planning,The Once and Future City,Prof. Anne Whiston Spirn,"<a href=""http://ocw.mit.edu/courses/urban-studies-and-planning/11-016j-the-once-and-future-city-spring-2006"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.243J_312,Urban Studies And Planning,Media Technology and City Design and Development,Prof. Ceasar McDowellProf. Anne Whiston Spirn,"<a href=""http://ocw.mit.edu/courses/urban-studies-and-planning/11-310j-media-technology-and-city-design-and-development-spring-2002"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.250J_d1,Urban Studies And Planning,Introduction to Urban Design and Development (Spring 2006),Prof. Susan Silberberg,"<a href=""http://ocw.mit.edu/courses/urban-studies-and-planning/11-001j-introduction-to-urban-design-and-development-spring-2006"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.301_19e,Architecture,Introduction to the Visual Arts,Prof. Joe Zane,"<a href=""http://ocw.mit.edu/courses/architecture/4-301-introduction-to-the-visual-arts-spring-2007"">Course Page</a>",Undergraduate,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.322_2f1,Architecture,Introduction to Sculpture,Prof. Sanjit Sethi,"<a href=""http://ocw.mit.edu/courses/architecture/4-322-introduction-to-sculpture-fall-2003"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.341_1ca,Architecture,Introduction to Photography and Related Media,Reilly Rabitaille(Darkroom Instructor) Sadia Shirazi(Teaching Assistant) Adele Phillips(Teaching Assistant) Andrea Frank(Instructor),"<a href=""http://ocw.mit.edu/courses/architecture/4-341-introduction-to-photography-and-related-media-fall-2007"">Course Page</a>",Undergraduate,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4.341_15,Architecture,Introduction to Photography,Prof. Reiner Leist,"<a href=""http://ocw.mit.edu/courses/architecture/4-341-introduction-to-photography-fall-2002"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
